REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	20	MA009IT00	19910430	 	CAMBRIDGE	MA	7	1	1	3	N	 	3090	195A	 	 	0	9	105	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	Z	I	 	 	 	 	MASS INST OF TECHNOLOGY	017	 	 	 	 	02002527	20020401	D	2	1	0	U	290	1	22	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA009IT00	19910430	 	CAMBRIDGE	MA	7	1	1	3	N	 	3090	195A	 	 	0	9	105	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	Z	I	 	 	 	 	MASS INST OF TECHNOLOGY	017	 	 	 	 	02003282	20020429	D	2	1	0	U	290	1	22	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA009IT00	19910430	 	CAMBRIDGE	MA	7	1	1	3	N	 	3090	195A	 	 	0	9	105	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	Z	I	 	 	 	 	MASS INST OF TECHNOLOGY	017	 	 	 	 	02010438	20021209	D	4	1	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA009IT00	19910430	 	CAMBRIDGE	MA	7	1	1	3	N	 	3090	195A	 	 	0	9	105	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	Z	I	 	 	 	 	MASS INST OF TECHNOLOGY	017	 	 	 	 	02000853	20020201	D	1	1	0	U	290	1	22	14	13C	1	22	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA009SC00	19910430	 	FRAMINGHAM	MA	7	1	1	3	N	 	3090	195A	 	 	0	9	105	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	Z	 	 	 	 	FRAMINGHAM STATE COLLEGE	017	 	 	 	 	02-1893	20020912	D	3	1	0	U	290	1	22	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA009SC00	19910430	 	FRAMINGHAM	MA	7	1	1	3	N	 	3090	195A	 	 	0	9	105	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	Z	 	 	 	 	FRAMINGHAM STATE COLLEGE	017	 	 	 	 	02-0326	20020210	D	1	1	0	U	290	1	22	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA009TU00	19910430	 	MEDFORD	MA	7	1	1	3	N	 	3090	195A	 	 	0	9	105	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	Z	Z	 	 	 	 	TUFTS UNIVERSITY:MEDFORD	017	 	 	 	 	020339	20020216	D	1	2	0	U	13B	2	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA009UN00	19910430	 	CAMBRIDGE	MA	7	1	1	3	N	 	3090	195A	 	 	0	9	105	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	I	 	 	 	 	HARVARD UNIVERSITY	017	 	 	 	 	200214071	20021115	D	4	2	3	B	13A	2	22	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA009UN00	19910430	 	CAMBRIDGE	MA	7	1	1	3	N	 	3090	195A	 	 	0	9	105	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	I	 	 	 	 	HARVARD UNIVERSITY	017	 	 	 	 	200215286	20021212	D	4	1	3	B	13B	1	22	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0110200	19910430	19970101	BELLINGHAM	MA	5	1	1	1	N	 	3090	195A	A	 	15504	11	105	15387	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	Z	 	 	 	 	BELLINGHAM	021	 	 	 	 	I0205502	20020605	N	2	0	1	W	13C	1	21	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0110200	19910430	19970101	BELLINGHAM	MA	5	1	1	1	N	 	3090	195A	A	 	15504	11	105	15387	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	Z	 	 	 	 	BELLINGHAM	021	 	 	 	 	I0206146	20020624	N	2	0	0	U	290	1	18	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0110200	19910430	19970101	BELLINGHAM	MA	5	1	1	1	N	 	3090	195A	A	 	15504	11	105	15387	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	Z	 	 	 	 	BELLINGHAM	021	 	 	 	 	I0207402	20020728	N	3	0	0	U	290	1	19	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0110400	19910430	 	BROOKLINE	MA	3	1	1	1	N	 	3090	195A	 	 	57815	11	105	57379	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	BROOKLINE	021	 	 	 	 	20021450	20020328	D	1	1	1	W	13B	1	1	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0110400	19910430	 	BROOKLINE	MA	3	1	1	1	N	 	3090	195A	 	 	57815	11	105	57379	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	BROOKLINE	021	 	 	 	 	20021899	20020414	D	2	1	1	W	13C	1	25	24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0110400	19910430	 	BROOKLINE	MA	3	1	1	1	N	 	3090	195A	 	 	57815	11	105	57379	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	BROOKLINE	021	 	 	 	 	20021899A	20020414	D	2	1	0	U	13C	1	25	24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0110400	19910430	 	BROOKLINE	MA	3	1	1	1	N	 	3090	195A	 	 	57815	11	105	57379	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	BROOKLINE	021	 	 	 	 	20023710	20020812	D	3	1	1	B	13B	1	1	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0110400	19910430	 	BROOKLINE	MA	3	1	1	1	N	 	3090	195A	 	 	57815	11	105	57379	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	BROOKLINE	021	 	 	 	 	2002-4173	20020904	D	3	1	1	W	13C	1	13	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0110400	19910430	 	BROOKLINE	MA	3	1	1	1	N	 	3090	195A	 	 	57815	11	105	57379	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	BROOKLINE	021	 	 	 	 	2002-3088	20020702	D	3	1	0	U	13C	1	25	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0110500	19910430	19960101	CANTON	MA	5	1	1	1	N	 	3090	195A	A	 	21032	11	105	20874	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	Z	 	 	 	 	CANTON	021	 	 	 	 	I0209260	20020916	N	3	0	1	U	290	1	20	42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0110600	19910430	19970101	COHASSET	MA	6	1	1	1	N	 	3090	195A	A	 	7351	11	105	7296	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	I	 	 	 	 	COHASSET	021	 	 	 	 	02-285-OF	20021016	N	4	0	1	W	13C	1	23	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0111600	19910430	19960601	NEEDHAM	MA	4	1	1	1	N	 	3090	195A	A	 	29269	11	105	29049	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	Z	 	 	 	 	NEEDHAM	021	 	 	 	 	0102001206	20020921	N	3	0	3	W	13A	1	13	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0111600	19910430	19960601	NEEDHAM	MA	4	1	1	1	N	 	3090	195A	A	 	29269	11	105	29049	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	Z	 	 	 	 	NEEDHAM	021	 	 	 	 	0102000057	20020115	N	1	0	0	U	23D	1	5	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0111800	19910430	19950101	NORWOOD	MA	4	1	1	1	N	 	3090	195A	A	 	28941	11	105	28723	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	Z	Z	 	 	 	 	NORWOOD	021	 	 	 	 	02-477-OF	20020225	N	1	0	0	U	290	2	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0112100	19910430	20000701	RANDOLPH	MA	4	1	1	1	N	 	3090	195A	A	 	31347	11	105	31110	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	Z	 	 	 	 	RANDOLPH	021	 	 	 	 	0234096	20020720	N	3	0	1	W	200	2	4	22	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0112300	19910430	20000301	STOUGHTON	MA	4	1	1	1	N	 	3090	195A	A	 	27486	11	105	27278	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	I	 	 	 	 	STOUGHTON	021	 	 	 	 	02-1019-OF	20021024	N	4	0	0	U	290	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0112300	19910430	20000301	STOUGHTON	MA	4	1	1	1	N	 	3090	195A	A	 	27486	11	105	27278	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	I	 	 	 	 	STOUGHTON	021	 	 	 	 	02-1109-OF	20021122	N	4	0	1	W	290	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0112500	19910430	19990501	WELLESLEY	MA	4	1	1	1	N	 	3090	195A	A	 	26943	11	105	26740	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	Z	Z	 	 	 	 	WELLESLEY	021	 	 	 	 	02-607-OF	20020418	N	2	0	0	U	13C	2	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0120300	19910430	20020901	BROCKTON	MA	3	1	1	1	Y	 	3090	195A	A	 	95473	12	115	94750	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	I	 	 	 	 	BROCKTON	023	 	 	 	 	02013233	20020913	N	3	0	1	W	35A	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0120300	19910430	20020901	BROCKTON	MA	3	1	1	1	Y	 	3090	195A	A	 	95473	12	115	94750	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	I	 	 	 	 	BROCKTON	023	 	 	 	 	02013485	20020918	N	3	0	1	B	35A	1	25	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0120300	19910430	20020901	BROCKTON	MA	3	1	1	1	Y	 	3090	195A	A	 	95473	12	115	94750	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	I	 	 	 	 	BROCKTON	023	 	 	 	 	02013561	20020919	N	3	0	1	U	35A	1	20	32	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0120300	19910430	20020901	BROCKTON	MA	3	1	1	1	Y	 	3090	195A	A	 	95473	12	115	94750	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	I	 	 	 	 	BROCKTON	023	 	 	 	 	02014878	20021014	N	4	0	1	B	35A	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	20	MA0120300	19910430	20020901	BROCKTON	MA	3	1	1	1	Y	 	3090	195A	A	 	95473	12	115	94750	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	I	 	 	 	 	BROCKTON	023	 	 	 	 	02015927	20021105	N	4	0	2	M	23C	1	12	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
